"text_a","text_b","normalized_vertical_gap","indentation_change","font_size_diff","same_font","line_a_ends_punctuation","line_b_starts_lowercase","same_alignment","is_centered_A","is_centered_B","is_linea_in_rectangle","is_lineb_in_rectangle","both_in_table","neither_in_table","label"
"tend to stop bleeding at injured sites in the cupped area within about'","4-8 minutes normal bleeding time that ends before session of cupping'","-102.0","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"4-8 minutes normal bleeding time that ends before session of cupping'","suction finishes average 10 minutes. This may minimize blood loss'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"suction finishes average 10 minutes. This may minimize blood loss'","and may allow better filtration and drainage of tissue fluids. Based on'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"and may allow better filtration and drainage of tissue fluids. Based on'","that, in the CPC method, blood coagulation may occur earlier than'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"that, in the CPC method, blood coagulation may occur earlier than'","that in the PC method as contact of blood with tissue fluids facilitates'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"that in the PC method as contact of blood with tissue fluids facilitates'","coagulation 86. This occurs in the CPC method. Also, closure of skin'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"coagulation 86. This occurs in the CPC method. Also, closure of skin'","barrier due to formation of blood clots at skin puncture sites at end of'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"barrier due to formation of blood clots at skin puncture sites at end of'","bleeding time is a mechanical termination of wet cupping therapy at'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"bleeding time is a mechanical termination of wet cupping therapy at'","which no further excretion occurs and stopping 2 nd cupping step should'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"which no further excretion occurs and stopping 2 nd cupping step should'","be done Figure 6D.'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"be done Figure 6D.'","E- After the end of cupping therapy'","-102.0","0","0.0","0","1","0","1","0","0","0","0","0","1",""
"E- After the end of cupping therapy'","1- Removal of the CPS and blood congestion may immediately'","-102.0","0","0.0","0","0","0","1","0","0","0","0","0","1",""
"1- Removal of the CPS and blood congestion may immediately'","clear the underlying cause of local inflammation, tenderness and pain'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"clear the underlying cause of local inflammation, tenderness and pain'","similar to medical principle of abscess evacuation. This may improve'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"similar to medical principle of abscess evacuation. This may improve'","the underlying muscle contraction without painful spasm. All that'","-102.0","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"the underlying muscle contraction without painful spasm. All that'","may explain cupping-induced analgesia. Drainage of congested blood'","-101.08","271","0.0","1","0","1","0","0","0","0","0","0","1",""
"may explain cupping-induced analgesia. Drainage of congested blood'","improves local blood circulation and lymphatic circulation in this area'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"improves local blood circulation and lymphatic circulation in this area'","Figure 6E.'","-69.69","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"Figure 6E.'","2- Drainage of interstitial fluids and filtered fluids through skin'","-69.69","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"2- Drainage of interstitial fluids and filtered fluids through skin'","lacerations removes them and decreases absorption of these fluid and'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"lacerations removes them and decreases absorption of these fluid and'","their wastes through venous end of capillaries.'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"their wastes through venous end of capillaries.'","3- After finishing session of cupping therapy, new clear tissue fluid'","-69.69","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"3- After finishing session of cupping therapy, new clear tissue fluid'","gradually forms by filtration of capillary fluids Figure 6E.'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"gradually forms by filtration of capillary fluids Figure 6E.'","4- Enhancement of lymphatic circulation occurs due to lymph'","-69.69","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"4- Enhancement of lymphatic circulation occurs due to lymph'","drainage into larger lymph vessels and prevention of flow reversal due'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"drainage into larger lymph vessels and prevention of flow reversal due'","to the presence of lymphatic valves.'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"to the presence of lymphatic valves.'","5- Excretion via wet cupping therapy is multifactorial in origin. It'","-69.69","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"5- Excretion via wet cupping therapy is multifactorial in origin. It'","is selective for small particles having sizes less than or equal to capillary'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"is selective for small particles having sizes less than or equal to capillary'","fenestral sizes taking into account also pressure factor, time factor and'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"fenestral sizes taking into account also pressure factor, time factor and'","number of cups used for cupping therapy i.e. size-dependent, pressuredependent and time-dependent.'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"number of cups used for cupping therapy i.e. size-dependent, pressuredependent and time-dependent.'","6-Ecchymosis disappears within few days and all side effects of'","-69.69","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"6-Ecchymosis disappears within few days and all side effects of'","cupping are reversible 96,97.'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"cupping are reversible 96,97.'","7-Clearance efficiency of blood and interstitial fluids is better'","-69.69","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"7-Clearance efficiency of blood and interstitial fluids is better'","after practicing the CPC method than after practicing the PC method'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"after practicing the CPC method than after practicing the PC method'","Figure 6E.'","-69.69","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"Figure 6E.'","Prophetic Medicine Recommends CPC Method of Wet Cupping'","-69.69","0","0.0","0","1","0","1","0","0","0","0","0","1",""
"Prophetic Medicine Recommends CPC Method of Wet Cupping'","Therapy Al-Hijamah'","-69.69","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"Therapy Al-Hijamah'","The pioneering review article by Loukas et al. recently reported'","-69.69","0","0.0","0","0","0","1","0","0","0","0","0","1",""
"The pioneering review article by Loukas et al. recently reported'","that knowledge gained from religious texts Qur’an and Hadeeth is'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"that knowledge gained from religious texts Qur’an and Hadeeth is'","in line with modern medical knowledge. In Islam, Qur’an is the direct'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"in line with modern medical knowledge. In Islam, Qur’an is the direct'","spoken words of God, while Hadeeth is the spoken words of Prophet'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"spoken words of God, while Hadeeth is the spoken words of Prophet'","Mohammad peace be upon him 17.'","-69.69","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"Mohammad peace be upon him 17.'","Prophetic medicine is a term given to all the sayings hadeeth,'","-69.69","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"Prophetic medicine is a term given to all the sayings hadeeth,'","advices, habits and teachings of Prophet Mohammad peace be upon'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"advices, habits and teachings of Prophet Mohammad peace be upon'","him as regard health and dealing with diseases. It was reported that in'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"him as regard health and dealing with diseases. It was reported that in'","prophetic medicine, cupping therapy is a highly recommended line of'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"prophetic medicine, cupping therapy is a highly recommended line of'","treatment in more than one hadeeth: “The best remedy is Al-hijamah'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"treatment in more than one hadeeth: “The best remedy is Al-hijamah'","CPC method of wet cupping therapy” 18,98,99 and: “If there is a'","-69.69","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"CPC method of wet cupping therapy” 18,98,99 and: “If there is a'","benefit in any of your treatment modalities: benefit will be in the blade'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"benefit in any of your treatment modalities: benefit will be in the blade'","puncture in cupping therapy, a gulp of honey and cauterizing, but I do'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"puncture in cupping therapy, a gulp of honey and cauterizing, but I do'","not like cauterization” 17,18.'","-69.69","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"not like cauterization” 17,18.'","Prophet Mohammad peace be upon him was not a medical'","0.62","0","0.0","1","1","0","1","0","0","0","0","0","1",""
"Prophet Mohammad peace be upon him was not a medical'","practitioner but a great teacher and a guide to his companions and his'","-14.15","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"practitioner but a great teacher and a guide to his companions and his'","nation. His advices and teachings were in all aspects of life including'","-14.15","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"nation. His advices and teachings were in all aspects of life including'","health and medical aspects 100. It was reported that the steps of wet'","-14.15","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"health and medical aspects 100. It was reported that the steps of wet'","cupping therapy in prophetic era more than 1400 years ago were the'","-14.15","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"cupping therapy in prophetic era more than 1400 years ago were the'","same steps of the CPC method not the PC method, where prophet'","-14.15","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"same steps of the CPC method not the PC method, where prophet'","Mohammad peace be upon him requested for wet cupping therapy'","-14.15","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"Mohammad peace be upon him requested for wet cupping therapy'","Al-hijamah then the physician started by putting horns equivalent'","-14.15","0","0.0","1","0","0","1","0","0","0","0","0","1",""
"Al-hijamah then the physician started by putting horns equivalent'","to sucking cups for 1 st cupping step then he punctured the skin using a'","-0.31","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"to sucking cups for 1 st cupping step then he punctured the skin using a'","lancet then 2 nd cupping step was done. A man asked the prophet peace'","-3.85","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"lancet then 2 nd cupping step was done. A man asked the prophet peace'","peace be upon him about that procedure. The prophet peace be upon'","-0.31","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"peace be upon him about that procedure. The prophet peace be upon'","him replied “This is Al-hijamah wet cupping therapy”. The man asked:'","-7.23","0","0.0","1","0","1","1","0","0","0","0","0","1",""
"him replied “This is Al-hijamah wet cupping therapy”. The man asked:'","“What is Al-hijamah?” The prophet answered:” It is one of the best'","-7.23","0","0.0","1","1","0","1","0","0","0","0","0","1",""
